state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
Washington,2022-03-06,76,89,25,48,64,0,1,0,0,0
Washington,2022-03-13,75,85,31,49,69,0,1,0,0,0
Washington,2022-03-20,65,94,30,54,73,0,0,0,0,0
Washington,2022-03-27,76,76,24,49,62,0,0,0,0,0
Washington,2022-04-03,64,82,25,48,68,0,0,0,0,0
Washington,2022-04-10,75,75,30,47,61,0,0,0,0,0
Washington,2022-04-17,77,91,26,46,66,0,0,0,0,0
Washington,2022-04-24,77,78,27,49,77,0,0,0,0,0
Washington,2022-05-01,80,89,25,48,79,0,0,0,0,0
Washington,2022-05-08,77,76,24,42,76,0,0,0,0,0
Washington,2022-05-15,72,95,25,48,83,0,0,0,0,0
Washington,2022-05-22,69,84,29,40,78,0,0,0,0,0
Washington,2022-05-29,66,81,24,44,68,0,0,0,0,0
Washington,2022-06-05,73,81,27,41,71,0,0,0,0,0
Washington,2022-06-12,62,74,20,51,57,0,0,0,0,0
Washington,2022-06-19,47,79,21,46,48,0,0,0,0,0
Washington,2022-06-26,49,75,24,42,51,0,0,0,0,0
Washington,2022-07-03,42,74,29,34,54,0,0,0,0,0
Washington,2022-07-10,48,84,19,48,48,0,0,0,0,0
Washington,2022-07-17,50,79,21,50,51,0,0,0,0,0
Washington,2022-07-24,46,82,21,40,49,0,0,0,0,0
Washington,2022-07-31,44,75,17,50,54,0,0,0,0,0
Washington,2022-08-07,46,86,24,44,51,0,0,0,0,0
Washington,2022-08-14,50,76,19,42,49,0,0,0,0,0
Washington,2022-08-21,43,83,17,45,58,0,0,0,0,0
Washington,2022-08-28,46,88,27,44,56,0,0,0,0,0
Washington,2022-09-04,44,79,25,39,51,0,0,0,0,0
Washington,2022-09-11,49,83,25,48,51,0,0,0,0,0
Washington,2022-09-18,59,77,26,49,62,0,0,0,0,0
Washington,2022-09-25,57,81,21,48,62,0,0,0,0,0
Washington,2022-10-02,55,77,26,45,65,0,0,0,0,0
Washington,2022-10-09,57,89,26,52,74,0,0,0,0,0
Washington,2022-10-16,59,84,30,48,69,0,0,0,0,0
Washington,2022-10-23,64,76,27,45,59,0,0,0,0,0
Washington,2022-10-30,66,76,28,43,60,0,0,0,0,0
Washington,2022-11-06,62,72,31,46,57,0,0,0,0,0
Washington,2022-11-13,77,81,36,40,67,0,0,0,0,0
Washington,2022-11-20,42,75,29,31,45,0,0,0,0,0
Washington,2022-11-27,63,79,26,39,70,0,0,0,0,0
Washington,2022-12-04,71,82,29,45,64,0,0,0,0,0
Washington,2022-12-11,72,71,24,40,54,0,0,0,0,0
Washington,2022-12-18,50,73,33,28,38,0,0,0,0,0
Washington,2022-12-25,49,83,22,28,40,0,0,0,0,0
Washington,2023-01-01,65,80,24,45,62,0,0,0,0,0
