state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
Massachusetts,2022-08-14,44,84,23,28,46,0,0,0,0,0
Massachusetts,2022-08-21,41,77,23,28,40,0,0,0,0,0
Massachusetts,2022-08-28,44,75,17,35,44,0,0,0,0,0
Massachusetts,2022-09-04,40,77,22,29,48,0,0,0,0,0
Massachusetts,2022-09-11,49,74,23,30,50,0,0,0,0,0
Massachusetts,2022-09-18,60,82,23,35,56,0,0,0,0,0
Massachusetts,2022-09-25,51,75,24,35,60,0,0,0,0,0
Massachusetts,2022-10-02,60,82,23,37,59,0,0,0,0,0
Massachusetts,2022-10-09,55,82,26,36,70,0,0,0,0,0
Massachusetts,2022-10-16,74,77,20,37,59,0,0,0,0,0
Massachusetts,2022-10-23,58,75,23,33,64,0,0,0,0,0
Massachusetts,2022-10-30,54,77,29,38,63,0,0,0,0,0
Massachusetts,2022-11-06,54,74,27,31,57,0,0,0,0,0
Massachusetts,2022-11-13,67,81,24,29,53,0,0,0,0,0
Massachusetts,2022-11-20,40,61,24,20,34,0,0,0,0,0
Massachusetts,2022-11-27,61,79,26,30,57,0,0,0,0,0
Massachusetts,2022-12-04,59,76,26,27,56,0,0,0,0,0
Massachusetts,2022-12-11,74,76,30,27,60,0,0,0,0,0
Massachusetts,2022-12-18,51,74,31,23,49,0,0,0,0,0
Massachusetts,2022-12-25,36,61,20,20,32,0,0,0,0,0
Massachusetts,2023-01-01,55,82,24,31,42,0,0,0,0,0
