state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
California,2022-06-19,60,83,25,30,52,0,0,0,0,0
California,2022-06-26,60,86,25,31,54,0,0,0,0,0
California,2022-07-03,61,94,23,30,51,0,0,0,0,0
California,2022-07-10,58,90,24,31,55,0,0,0,0,0
California,2022-07-17,64,97,26,30,56,0,0,0,0,0
California,2022-07-24,57,87,25,34,54,0,0,0,0,0
California,2022-07-31,56,90,23,37,57,0,0,0,0,0
California,2022-08-07,53,94,24,35,56,0,0,0,0,0
California,2022-08-14,52,90,25,38,57,0,0,0,0,0
California,2022-08-21,51,90,21,38,57,0,0,0,0,0
California,2022-08-28,56,86,22,38,58,0,0,0,0,0
California,2022-09-04,55,83,22,33,55,0,0,0,0,0
California,2022-09-11,60,87,22,35,59,0,0,0,0,0
California,2022-09-18,69,93,25,38,61,0,0,0,0,0
California,2022-09-25,71,86,24,33,69,0,0,0,0,0
California,2022-10-02,68,95,24,35,64,0,0,0,0,0
California,2022-10-09,67,92,21,33,74,0,0,0,0,0
California,2022-10-16,70,92,26,34,62,0,0,0,0,0
California,2022-10-23,63,85,25,35,60,0,0,0,0,0
California,2022-10-30,66,82,24,32,59,0,0,0,0,0
California,2022-11-06,65,82,25,33,60,0,0,0,0,0
California,2022-11-13,64,82,32,36,60,0,0,0,0,0
California,2022-11-20,49,68,25,22,43,0,0,0,0,0
California,2022-11-27,69,87,24,32,69,0,0,0,0,0
California,2022-12-04,75,90,28,31,66,0,0,0,0,0
California,2022-12-11,78,83,27,30,60,0,0,0,0,0
California,2022-12-18,57,74,25,24,43,0,0,0,0,0
California,2022-12-25,46,72,23,18,39,0,0,0,0,0
California,2023-01-01,48,80,22,30,46,0,0,0,0,0
